自分, 0.08, 名詞
今, 0.07, 名詞
緊張, 0.06, 名詞
時, 0.06, 名詞
彼女, 0.05, 名詞
方, 0.05, 名詞
挨拶, 0.04, 名詞
的, 0.04, 名詞
葉, 0.04, 名詞
聖子, 0.04, 名詞
紹介, 0.04, 名詞
最初, 0.04, 名詞
何, 0.04, 名詞
みたい, 0.03, 名詞
英語, 0.03, 名詞
返事, 0.03, 名詞
とき, 0.03, 名詞
上, 0.03, 名詞
会話, 0.03, 名詞
玉, 0.03, 名詞
プロ, 0.03, 名詞
仕事, 0.03, 名詞
事, 0.03, 名詞
話, 0.03, 名詞
わけ, 0.02, 名詞
月, 0.02, 名詞
勤務, 0.02, 名詞
数, 0.02, 名詞
存在, 0.02, 名詞
ぶり, 0.02, 名詞
毎日, 0.02, 名詞
相場, 0.02, 名詞
酒井, 0.02, 名詞
名前, 0.02, 名詞
県, 0.02, 名詞
お客様, 0.02, 名詞
ミッション, 0.02, 名詞
試行, 0.02, 名詞
説明, 0.02, 名詞
店員, 0.02, 名詞
者, 0.02, 名詞
メニュー, 0.02, 名詞
時間, 0.02, 名詞
友達, 0.02, 名詞
女の子, 0.02, 名詞
彼, 0.02, 名詞
途中, 0.02, 名詞
４月, 0.02, 名詞
結果, 0.02, 名詞
インタビュー, 0.02, 名詞
不慣れ, 0.02, 名詞
お話, 0.02, 名詞
場面, 0.02, 名詞
完全, 0.02, 名詞
１月, 0.02, 名詞
目線, 0.02, 名詞
姿, 0.02, 名詞
目, 0.02, 名詞
感じ, 0.02, 名詞
幸せ, 0.02, 名詞
デビュー, 0.02, 名詞
自信, 0.02, 名詞
手, 0.02, 名詞
錯誤, 0.02, 名詞
言う, 0.08, 動詞
すぎる, 0.07, 動詞
聞く, 0.06, 動詞
思う, 0.06, 動詞
話す, 0.05, 動詞
いう, 0.05, 動詞
会う, 0.04, 動詞
わかる, 0.04, 動詞
くれる, 0.03, 動詞
答える, 0.03, 動詞
行く, 0.03, 動詞
始める, 0.03, 動詞
出る, 0.03, 動詞
いく, 0.03, 動詞
しまう, 0.03, 動詞
慣れる, 0.02, 動詞
話せる, 0.02, 動詞
続ける, 0.02, 動詞
叱る, 0.02, 動詞
過ぎる, 0.02, 動詞
続く, 0.02, 動詞
出来る, 0.02, 動詞
逃がす, 0.02, 動詞
来る, 0.02, 動詞
受ける, 0.02, 動詞
持つ, 0.02, 動詞
覚える, 0.02, 動詞
伝える, 0.02, 動詞
なくなる, 0.02, 動詞
向ける, 0.02, 動詞
困る, 0.02, 動詞
ない, 0.08, 形容詞
いい, 0.06, 形容詞
可愛い, 0.04, 形容詞
良い, 0.02, 形容詞
多い, 0.02, 形容詞
どう, 0.05, 副詞
少し, 0.04, 副詞
もう, 0.03, 副詞
とても, 0.02, 副詞
案の定, 0.02, 副詞
本当に, 0.02, 副詞
やっぱり, 0.02, 副詞
いろいろ, 0.02, 副詞
いつも, 0.02, 副詞
ちゃんと, 0.02, 副詞
よく, 0.02, 副詞
どうして, 0.02, 副詞
全く, 0.02, 副詞
