プレゼント, 0.13, 名詞
紙, 0.11, 名詞
包装, 0.1, 名詞
サンタ, 0.07, 名詞
絵本, 0.06, 名詞
月, 0.05, 名詞
一, 0.05, 名詞
好き, 0.04, 名詞
新聞紙, 0.04, 名詞
音, 0.04, 名詞
クリスマス, 0.04, 名詞
舞, 0.03, 名詞
朝, 0.03, 名詞
たち, 0.03, 名詞
赤ちゃん, 0.03, 名詞
主人, 0.03, 名詞
裏, 0.03, 名詞
それ, 0.03, 名詞
笑顔, 0.03, 名詞
子, 0.03, 名詞
何, 0.03, 名詞
前, 0.03, 名詞
うち, 0.03, 名詞
手, 0.02, 名詞
写真, 0.02, 名詞
シーツ, 0.02, 名詞
時間, 0.02, 名詞
冬休み, 0.02, 名詞
興奮, 0.02, 名詞
足, 0.02, 名詞
箱, 0.02, 名詞
度, 0.02, 名詞
ばい, 0.02, 名詞
世界, 0.02, 名詞
遊び, 0.02, 名詞
トイレ, 0.02, 名詞
ウェア, 0.02, 名詞
みんな, 0.02, 名詞
キャッチ, 0.02, 名詞
大人, 0.02, 名詞
先, 0.02, 名詞
歩, 0.02, 名詞
障子, 0.02, 名詞
後, 0.02, 名詞
そり, 0.02, 名詞
時, 0.02, 名詞
送料, 0.02, 名詞
ママ, 0.02, 名詞
全身, 0.02, 名詞
たくさん, 0.02, 名詞
部位, 0.02, 名詞
皮膚, 0.02, 名詞
子供, 0.02, 名詞
あと, 0.02, 名詞
エネルギー, 0.02, 名詞
感じ, 0.02, 名詞
もん, 0.02, 名詞
体, 0.02, 名詞
模様, 0.02, 名詞
感覚, 0.02, 名詞
電気, 0.02, 名詞
病院, 0.02, 名詞
派手, 0.02, 名詞
ごと, 0.02, 名詞
表面, 0.02, 名詞
ルーム, 0.02, 名詞
息子, 0.02, 名詞
破く, 0.12, 動詞
破る, 0.06, 動詞
いく, 0.06, 動詞
開ける, 0.06, 動詞
書く, 0.05, 動詞
感じる, 0.05, 動詞
できる, 0.04, 動詞
来る, 0.04, 動詞
喜ぶ, 0.04, 動詞
思う, 0.04, 動詞
引っ張る, 0.03, 動詞
くれる, 0.03, 動詞
置く, 0.03, 動詞
わかる, 0.03, 動詞
捨てる, 0.03, 動詞
入る, 0.03, 動詞
しまう, 0.03, 動詞
触る, 0.02, 動詞
聞く, 0.02, 動詞
うけとる, 0.02, 動詞
すぎる, 0.02, 動詞
過ごす, 0.02, 動詞
痛む, 0.02, 動詞
撮る, 0.02, 動詞
持つ, 0.02, 動詞
包む, 0.02, 動詞
あける, 0.02, 動詞
買う, 0.02, 動詞
読む, 0.02, 動詞
だす, 0.02, 動詞
あげる, 0.02, 動詞
泣く, 0.02, 動詞
みる, 0.02, 動詞
起きる, 0.02, 動詞
ない, 0.05, 形容詞
楽しい, 0.03, 形容詞
寒い, 0.03, 形容詞
強い, 0.02, 形容詞
無い, 0.02, 形容詞
よい, 0.02, 形容詞
じゃあじゃあ, 0.06, 副詞
もう, 0.05, 副詞
少し, 0.03, 副詞
たー, 0.03, 副詞
しく, 0.02, 副詞
特に, 0.02, 副詞
いつも, 0.02, 副詞
ちゃんと, 0.02, 副詞
ちょうど, 0.02, 副詞
とりあえず, 0.02, 副詞
