笑,0.10989010989,名詞
そう,0.0989010989011,名詞
日,0.0879120879121,名詞
月,0.0769230769231,名詞
口,0.0769230769231,名詞
写真,0.0659340659341,名詞
目,0.0659340659341,名詞
年,0.0659340659341,名詞
私,0.0659340659341,名詞
こと,0.0549450549451,名詞
鼻水,0.0549450549451,名詞
人,0.0549450549451,名詞
鼻,0.0549450549451,名詞
それ,0.0549450549451,名詞
さん,0.0549450549451,名詞
ここ,0.043956043956,名詞
中,0.043956043956,名詞
くん,0.043956043956,名詞
音,0.043956043956,名詞
プレゼント,0.043956043956,名詞
皆さん,0.043956043956,名詞
名前,0.032967032967,名詞
事,0.032967032967,名詞
ちゃん,0.032967032967,名詞
最近,0.032967032967,名詞
牛,0.032967032967,名詞
明日,0.032967032967,名詞
だれ,0.032967032967,名詞
前,0.032967032967,名詞
感じ,0.032967032967,名詞
頭,0.032967032967,名詞
一口,0.021978021978,名詞
手紙,0.021978021978,名詞
朝,0.021978021978,名詞
葉,0.021978021978,名詞
麺,0.021978021978,名詞
よう,0.021978021978,名詞
上,0.021978021978,名詞
袋,0.021978021978,名詞
二,0.021978021978,名詞
アロエ,0.021978021978,名詞
わけ,0.021978021978,名詞
もん,0.021978021978,名詞
蕎麦,0.021978021978,名詞
料理,0.021978021978,名詞
お願い,0.021978021978,名詞
楽しみ,0.021978021978,名詞
動き,0.021978021978,名詞
石垣,0.021978021978,名詞
好き,0.021978021978,名詞
これ,0.021978021978,名詞
どれ,0.021978021978,名詞
ポン酢,0.021978021978,名詞
かも,0.021978021978,名詞
一,0.021978021978,名詞
今日,0.021978021978,名詞
声,0.021978021978,名詞
ハンバーガー,0.021978021978,名詞
海,0.021978021978,名詞
包,0.021978021978,名詞
龍,0.021978021978,名詞
キャラ,0.021978021978,名詞
東京,0.021978021978,名詞
方,0.021978021978,名詞
弁当,0.021978021978,名詞
様,0.021978021978,名詞
フード,0.021978021978,名詞
種類,0.021978021978,名詞
まり,0.021978021978,名詞
ゆ,0.021978021978,名詞
明太子,0.021978021978,名詞
みたい,0.021978021978,名詞
今,0.021978021978,名詞
たん,0.021978021978,名詞
肉汁,0.021978021978,名詞
皮,0.021978021978,名詞
肉,0.021978021978,名詞
関西,0.021978021978,名詞
みんな,0.021978021978,名詞
１,0.021978021978,名詞
３,0.021978021978,名詞
用,0.021978021978,名詞
味,0.021978021978,名詞
汁,0.021978021978,名詞
満腹,0.021978021978,名詞
最後,0.021978021978,名詞
名古屋,0.021978021978,名詞
生,0.021978021978,名詞
する,0.318681318681,動詞
てる,0.153846153846,動詞
食べる,0.120879120879,動詞
いる,0.10989010989,動詞
くる,0.0879120879121,動詞
ある,0.0549450549451,動詞
れる,0.043956043956,動詞
なる,0.043956043956,動詞
出る,0.032967032967,動詞
やる,0.032967032967,動詞
ちる,0.032967032967,動詞
入れる,0.032967032967,動詞
思う,0.032967032967,動詞
みる,0.032967032967,動詞
押す,0.021978021978,動詞
疲れる,0.021978021978,動詞
くれる,0.021978021978,動詞
行く,0.021978021978,動詞
垂らす,0.021978021978,動詞
ふる,0.021978021978,動詞
書く,0.021978021978,動詞
もつ,0.021978021978,動詞
いく,0.021978021978,動詞
いう,0.021978021978,動詞
吸う,0.021978021978,動詞
見る,0.021978021978,動詞
かぶる,0.021978021978,動詞
頂く,0.021978021978,動詞
来る,0.021978021978,動詞
入る,0.021978021978,動詞
たまる,0.021978021978,動詞
よる,0.021978021978,動詞
とる,0.021978021978,動詞
まぜる,0.021978021978,動詞
作る,0.021978021978,動詞
美味しい,0.0769230769231,形容詞
ない,0.032967032967,形容詞
いい,0.032967032967,形容詞
おいしい,0.021978021978,形容詞
美味い,0.021978021978,形容詞
さっ,0.043956043956,副詞
まだ,0.032967032967,副詞
ちょい,0.032967032967,副詞
ふっ,0.021978021978,副詞
なんだか,0.021978021978,副詞
かっ,0.021978021978,副詞
やっぱり,0.021978021978,副詞
のんびり,0.021978021978,副詞
もう,0.021978021978,副詞
