ん/する,2
散々/もらう,1
状況/取る,1
仕事/こなす,1
私/流行る,1
バイト/買う,1
発見/く,1
独り/する,1
観光/する,1
時/する,1
たくさん/もらう,1
クレープ/する,1
事/買う,1
中/行く,1
デニム/惚れる,1
ピザ/食べる,1
時/座る,1
その間/できる,1
事前/買う,1
声/する,1
セール/する,1
最後/する,1
出張/する,1
笑/する,1
ネックレス/つける,1
散歩/買う,1
忘年会/する,1
肉/たのむ,1
寝室/寝る,1
さん/うつる,1
買い/買う,1
お出かけ/買う,1
子/萌える,1
美味/頂く,1
言葉/甘える,1
管理/いる,1
夫/する,1
下/いう,1
メガネ/収まる,1
クリスマス/食べる,1
プレゼント/もらう,1
テスト/取る,1
杯/楽しむ,1
私/する,1
余裕/ある,1
開催/やる,1
用/する,1
姫/食べる,1
忘年会/来れる,1
笑/もらう,1
笑/見つける,1
みかん/食べる,1
車/する,1
こと/する,1
ディナー/行く,1
あと/する,1
アプローチ/刻む,1
休み/なる,1
眠り/する,1
部長/する,1
さ/する,1
の/食べる,1
クリスマス/する,1
年賀状/済ませる,1
コーナー/飾る,1
面目/する,1
つもり/飲む,1
くん/する,1
