ん/する,2710
ん/てる,2482
ん/言う,1770
ん/思う,1407
の/する,1192
ん/つぶやく,1190
ん/なる,1183
ん/ぼる,1177
の/てる,1156
ん/く,1041
ん/みる,965
ん/くださる,965
時/する,900
ん/出る,868
わたし/てる,849
わたし/する,810
時/てる,806
の/言う,779
ん/くる,774
ん/れる,731
なん/する,698
なん/てる,686
の/思う,662
人/する,630
さん/する,603
の/つぶやく,596
ん/思いつく,594
ん/書ける,594
ん/笑う,593
ん/しまう,593
ん/閉める,591
ん/開ける,591
ん/たつ,591
ん/送る,589
ん/ちる,589
の/なる,587
ん/もつ,586
ん/違う,582
の/ぼる,581
ん/思い出す,580
傷/てる,580
時/言う,580
人/てる,568
ん/致す,568
ん/呟く,565
年賀状/てる,563
ん/くずれる,557
ん/食らう,553
ん/聞こえる,553
ん/欲する,549
ん/手伝う,545
わたし/言う,543
年賀状/する,540
傷/する,540
ん/見る,533
ん/始まる,529
ん/集まる,529
とこ/する,527
とこ/てる,525
今/する,519
これ/する,514
ん/読める,513
ん/湧き出る,503
ん/いく,501
それ/する,497
これ/てる,495
ん/ある,492
ん/いう,491
ん/ついてる,491
さん/てる,490
わたし/思う,489
の/く,488
今/てる,485
みたい/する,483
わたし/つぶやく,474
わたし/なる,462
時/思う,461
なん/言う,453
わたし/ぼる,453
ちゃん/する,452
ん/覚える,450
みたい/てる,436
よう/する,434
ん/とく,432
ん/遊ぶ,432
の/みる,429
の/くださる,429
それ/てる,428
の/出る,416
ん/喋る,414
ちゃん/てる,413
二/する,404
人/言う,400
なん/思う,397
来年/する,393
時/つぶやく,390
方/する,388
時/なる,383
時/ぼる,380
ん/いたす,369
傷/言う,362
なん/つぶやく,362
年賀状/言う,362
よう/てる,361
なん/なる,359
さん/言う,358
わたし/く,357
なん/ぼる,353
とこ/言う,352
方/てる,351
ん/吹く,351
今/言う,347
時/く,346
これ/言う,342
の/くる,340
傷/思う,340
傷/つぶやく,336
ん/やってくる,331
人/思う,330
それ/言う,328
年賀状/思う,323
二/てる,322
傷/なる,322
来年/てる,322
ん/しゃべる,321
こと/てる,318
こと/する,317
傷/ぼる,316
時/くださる,313
時/みる,313
わたし/出る,312
の/れる,312
年賀状/つぶやく,310
笑/する,308
年賀状/なる,305
とこ/思う,304
わたし/くださる,303
わたし/みる,303
ん/降る,301
前/する,299
年賀状/ぼる,299
みたい/言う,299
なん/く,298
の/書ける,297
の/思いつく,297
の/笑う,296
の/しまう,296
笑/てる,295
の/閉める,294
一/てる,294
ちゃん/言う,294
コンビニ/てる,294
の/開ける,294
の/たつ,294
選手/てる,293
表紙/てる,293
内田/てる,293
の/ちる,292
の/送る,292
やつ/てる,290
皮膚/てる,290
再生/てる,290
顔/てる,290
ふつう/てる,290
時/出る,289
好き/てる,289
の/もつ,287
金曜日/てる,284
色々/てる,284
留守番/てる,284
お待ち/てる,284
これ/思う,284
リクエスト/てる,284
衣装/てる,284
の/違う,283
画像/てる,282
身/てる,282
手/てる,282
今年/てる,282
何/てる,282
食指/てる,282
師/てる,282
ん/慣れる,281
の/思い出す,281
嫁/てる,281
普通/てる,281
習慣/てる,281
仕事/てる,281
寿司/てる,280
ナチュラル/てる,280
くん/てる,280
率/てる,279
視聴/てる,279
よう/言う,279
人/つぶやく,278
さん/思う,277
とこ/つぶやく,276
暇/てる,276
人/なる,275
わけ/てる,274
花火/てる,273
通常/てる,273
さいたま/てる,273
夢/てる,273
追加/てる,273
版/てる,273
もち/てる,273
ゆ/てる,272
の/致す,272
紹介/てる,272
今/思う,272
ただ/てる,272
今日/てる,272
人/ぼる,272
２つ/てる,271
カード/てる,271
いちご/てる,271
チャン/てる,271
店員/てる,271
嫁/する,270
夢/する,270
一/する,270
リクエスト/する,270
手/する,270
習慣/する,270
店員/する,270
通常/する,270
ゆ/する,270
視聴/する,270
ただ/する,270
顔/する,270
身/する,270
さいたま/する,270
今日/する,270
コンビニ/する,270
２つ/する,270
版/する,270
食指/する,270
ふつう/する,270
率/する,270
再生/する,270
普通/する,270
表紙/する,270
今年/する,270
花火/する,270
くん/する,270
仕事/する,270
ナチュラル/する,270
好き/する,270
いちご/する,270
画像/する,270
皮膚/する,270
暇/する,270
チャン/する,270
やつ/する,270
内田/する,270
師/する,270
金曜日/する,270
衣装/する,270
何/する,270
色々/する,270
お待ち/する,270
紹介/する,270
カード/する,270
もち/する,270
選手/する,270
留守番/する,270
寿司/する,270
追加/する,270
わけ/する,270
の/呟く,269
クリア/てる,269
クリア/する,269
とこ/なる,269
夜/する,267
元気/する,267
オーナー/する,267
とこ/ぼる,266
補習/する,265
校/する,265
オーナー/てる,265
スタート/する,265
元気/てる,265
冬休み/する,265
最高/する,265
夜/てる,265
の/くずれる,263
商品/する,262
入荷/する,262
ん/ふる,261
ん/書く,261
の/聞こえる,260
の/食らう,260
冬休み/てる,259
様/する,259
補習/てる,259
スタート/てる,259
たらい/する,259
校/てる,259
最高/てる,259
ぢ/する,259
なん/出る,257
ギャグ/する,257
子/する,257
親父/する,257
勘/する,257
ステージ/する,257
の/欲する,257
妙/する,257
人/く,256
二/言う,256
作家/する,256
これ/つぶやく,256
時/くる,255
答え/する,255
の/手伝う,254
みたい/思う,254
一番/する,253
心配/する,252
休み/する,252
雪/する,252
かまくら/する,252
そう/する,252
あたり/する,252
明日/する,252
必要/する,252
横/する,252
山/する,252
学校/する,252
北海道/する,252
離脱/する,250
リーダー/する,250
入荷/てる,250
商品/てる,250
これ/なる,249
諸星/する,246
並み/する,246
セブン/する,246
感激/する,246
ダン/する,246
ウルトラ/する,246
これ/ぼる,246
なん/みる,246
なん/くださる,246
気/する,245
の/見る,245
ネックレス/する,244
時/れる,244
一緒/する,244
向こう/する,244
私/する,244
確認/する,244
感動/する,244
の/始まる,242
の/集まる,242
ぢ/てる,241
たらい/てる,241
様/てる,241
それ/思う,240
方/言う,239
来年/言う,239
前/てる,238
傷/く,238
わたし/しまう,237
わたし/閉める,237
わたし/たつ,237
わたし/笑う,237
わたし/開ける,237
わたし/思いつく,237
わたし/書ける,237
年賀状/く,237
親父/てる,235
ギャグ/てる,235
妙/てる,235
勘/てる,235
子/てる,235
わたし/ちる,234
わたし/送る,234
ちゃん/思う,234
さん/く,233
作家/てる,232
わたし/くる,231
の/読める,230
最初/する,230
音/する,230
答え/てる,229
今/ぼる,226
今/つぶやく,226
運動会/する,226
今/なる,226
わたし/もつ,225
みたい/つぶやく,224
の/湧き出る,224
一番/てる,223
シナリオ/する,222
傷/出る,222
もの/する,222
学校/てる,220
雪/てる,220
心配/てる,220
明日/てる,220
山/てる,220
北海道/てる,220
そう/てる,220
休み/てる,220
かまくら/てる,220
横/てる,220
必要/てる,220
あたり/てる,220
わたし/違う,219
さん/つぶやく,218
さん/ぼる,218
無理/する,218
さん/なる,218
みたい/なる,217
の/ついてる,216
の/いう,216
わたし/思い出す,216
人/出る,215
離脱/てる,214
の/いく,214
みたい/ぼる,214
とこ/く,214
リーダー/てる,214
人/みる,211
人/くださる,211
の/ある,211
ん/使う,211
わたし/れる,210
ダン/てる,208
諸星/てる,208
セブン/てる,208
並み/てる,208
感激/てる,208
ウルトラ/てる,208
よう/思う,206
向こう/てる,205
一緒/てる,205
ネックレス/てる,205
感動/てる,205
私/てる,205
年賀状/出る,205
確認/てる,205
これ/く,204
こと/言う,204
わたし/致す,204
下/する,202
別件/する,202
傷/みる,202
傷/くださる,202
座り/する,202
スタイル/する,202
年賀状/みる,202
年賀状/くださる,202
わたし/呟く,201
笑/言う,200
みたい/く,200
方/思う,199
なん/くる,198
葛谷/する,198
とこ/みる,197
とこ/くださる,197
今/く,195
わたし/くずれる,195
時/書ける,194
ステージ/てる,194
あと/する,194
時/思いつく,194
時/しまう,193
時/笑う,193
ちゃん/つぶやく,192
の/覚える,192
わたし/聞こえる,192
ちゃん/ぼる,192
わたし/食らう,192
今/みる,192
今/くださる,192
ちゃん/なる,192
時/開ける,191
ん/来る,191
時/たつ,191
時/閉める,191
とこ/出る,190
音/てる,189
最初/てる,189
わたし/欲する,189
時/ちる,189
