毛/する,5163
毛/なる,3490
ストーブ/する,3081
さん/する,2877
毛/てる,2720
毛/いる,2716
の/する,2606
ちゃん/する,2461
チリ/する,2352
ん/する,2066
髪の毛/する,2061
ストーブ/なる,2059
葉/する,2004
笑/する,1991
さん/なる,1954
１/する,1945
の/なる,1813
先/する,1779
毛/くる,1769
よう/する,1768
チリ/なる,1628
ストーブ/てる,1619
ちゃん/なる,1619
ストーブ/いる,1581
今日/する,1559
さん/いる,1501
さん/てる,1486
ん/なる,1445
ナイ/する,1418
獅子/する,1418
髪の毛/なる,1409
葉/なる,1402
髪/する,1398
矯正/する,1389
さ/する,1389
昨日/する,1386
奥/する,1379
笑/なる,1373
１/なる,1373
の/いる,1329
電気/する,1324
ふみ/する,1312
ちゃん/てる,1300
の/てる,1282
よう/なる,1245
チリ/いる,1242
ちゃん/いる,1232
先/なる,1205
チリ/てる,1196
私/する,1161
頭/する,1125
サンタ/する,1121
クリスマス/する,1121
鈴/する,1119
葉/いる,1076
１/いる,1056
髪の毛/いる,1051
ストーブ/くる,1044
今日/なる,1038
ん/いる,1037
髪の毛/てる,1036
笑/いる,1036
毛/られる,1035
毛/見える,1008
ん/てる,1004
葉/てる,1004
笑/てる,1000
さん/くる,976
１/てる,974
体調/する,971
ちか/する,970
ナイ/なる,966
獅子/なる,966
紹介/する,947
髪/なる,939
矯正/なる,939
さ/なる,938
昨日/なる,924
よう/いる,922
先/いる,919
奥/なる,917
先/てる,915
写真/する,911
電気/なる,888
よう/てる,862
ふみ/なる,854
の/くる,838
これ/する,835
ちゃん/くる,830
日/する,821
今日/てる,813
チリ/くる,796
今日/いる,786
時/する,778
毛/くれる,777
獅子/いる,772
ナイ/いる,772
サンタ/なる,770
クリスマス/なる,770
私/なる,769
昼/する,766
頭/なる,764
鈴/なる,762
毛/鳴る,761
髪/いる,751
中/する,744
髪/てる,740
ナイ/てる,740
獅子/てる,740
昨日/てる,740
さ/いる,739
矯正/いる,739
矯正/てる,738
さ/てる,738
奥/てる,736
昨日/いる,736
奥/いる,727
様/する,724
毛/つく,719
失敗/する,711
縮/する,711
夏場/する,711
朝/する,711
口/する,711
気/する,711
使用/する,711
目/する,711
長め/する,711
皮膚/する,711
５/する,711
カット/する,711
週間/する,711
時期/する,711
ヶ月/する,711
腰/する,711
効果/する,711
ふみ/てる,710
あと/する,710
歌/する,709
つき/する,709
枯葉/する,709
羽根/する,709
木の葉/する,709
執着/する,709
羽/する,709
鏡/する,709
わけ/する,709
大変/する,706
なに/する,706
貧乏/する,706
め/する,706
予定/する,706
用意/する,706
お金/する,706
ごはん/する,706
美容/する,706
師/する,706
明日/する,706
毎年/する,706
信念/する,704
ウォーキング/する,702
友達/する,702
連絡/する,702
肉芽/する,702
音/する,701
投入/する,699
身/する,699
切身/する,699
魚類/する,699
熱湯/する,699
電気/てる,693
隊/する,693
電気/いる,690
目元/する,687
乾燥/する,687
髪の毛/くる,685
我が家/する,684
興奮/する,684
年季/する,681
毛/しまう,680
カラー/する,678
キャンセル/する,678
問い合わせ/する,678
今回/する,678
お願い/する,678
癖/する,678
お客/する,678
塩素/する,675
鼻/する,675
っ放し/する,671
丸裸/する,671
火/する,671
付け/する,671
カバー/する,671
体調/なる,671
家/する,671
家中/する,671
跡/する,671
周り/する,671
ヒーター/する,671
