の/する,12717
笑/する,7928
ん/する,7004
の/いる,6915
よう/する,6415
一/する,5332
の/てる,4890
笑/いる,4382
朝/する,4259
こと/する,3973
中/する,3807
ん/いる,3763
電車/する,3652
私/する,3553
よう/いる,3453
今日/する,3442
道/する,3345
の/なる,3261
の/走る,3192
さん/する,3052
笑/てる,3018
一/いる,2921
の/くる,2881
の/しまう,2784
の/思う,2759
ん/てる,2703
帰り/する,2625
完成/する,2580
ちゃん/する,2574
の/食べる,2554
よう/てる,2463
それ/する,2458
の/行く,2447
相手/する,2397
何/する,2375
回/する,2375
朝/いる,2353
雨/する,2330
さ/する,2234
くん/する,2182
っ子/する,2182
亮/する,2182
ランナー/する,2170
そこ/する,2161
達/する,2158
寄り道/する,2138
こと/いる,2135
中/いる,2099
一/てる,2058
笑/なる,2053
笑/走る,2040
電車/いる,2010
通行止め/する,2008
娘/する,1960
目/する,1958
哲学/する,1956
者/する,1956
最近/する,1953
カメラ/する,1909
私/いる,1893
今日/いる,1883
サイン/する,1870
の/れる,1863
はず/する,1851
気/する,1831
道/いる,1826
笑/くる,1808
バッグ/する,1806
レッスン/する,1806
幼稚園/する,1806
ん/なる,1791
笑/思う,1753
笑/しまう,1723
の/できる,1717
ん/走る,1715
１/する,1708
の/くれる,1682
自分/する,1678
さん/いる,1656
夜/する,1649
の/やる,1638
よう/なる,1627
の/おる,1619
人/する,1612
朝/てる,1611
笑/行く,1609
笑/食べる,1593
今月/する,1588
ん/くる,1570
歩/する,1564
よう/走る,1558
ん/しまう,1552
の/いう,1543
こと/てる,1510
ん/思う,1488
帰り/いる,1458
中/てる,1450
よう/くる,1433
完成/いる,1414
よう/しまう,1408
ん/食べる,1403
電車/てる,1393
時間/する,1377
ちゃん/いる,1373
一/なる,1370
私/てる,1368
よう/思う,1351
の/起きる,1344
眼科/する,1343
足/する,1343
受診/する,1343
ギブス/する,1343
マイペース/する,1339
めちゃくちゃ/する,1339
化/する,1339
初期/する,1339
一/走る,1338
大分/する,1337
自動車/する,1337
渋滞/する,1337
の/歩く,1336
空間/する,1329
相手/いる,1329
自転車/する,1329
スピード/する,1329
街頭/する,1329
それ/いる,1326
光速/する,1326
修業/する,1323
小林/する,1323
バイキング/する,1323
麻耶/する,1323
行動/する,1323
花嫁/する,1323
お客様/する,1323
きょう/する,1319
あさの/する,1319
霧/する,1319
今日/てる,1318
の/出る,1314
小銭/する,1314
場/する,1308
わけ/する,1308
ブレーキ/する,1308
後ろ/する,1308
子供/する,1308
速度/する,1308
こっち/する,1308
ちょ/する,1308
駐車/する,1308
ん/行く,1297
カメ/する,1296
カメラマン/する,1290
同然/する,1290
ロボット/する,1290
未来/する,1290
アナログ/する,1290
可能/する,1290
感/する,1290
秒/する,1290
よう/食べる,1288
の/く,1286
アンティーク/する,1284
回り/する,1284
うち/する,1284
それぞれ/する,1284
何/いる,1282
回/いる,1282
道/てる,1275
方/する,1272
の/進める,1267
の/開ける,1267
距離/する,1266
周り/する,1266
スープ/する,1251
麺/する,1251
雨/いる,1244
番/する,1243
事/する,1243
のろ/する,1243
今朝/する,1243
布団/する,1243
冊/する,1235
本/する,1235
一/くる,1228
お寺/する,1227
坊や/する,1227
みたい/する,1227
奈良/する,1227
なに/する,1227
すべて/する,1227
さ/いる,1216
の/ちゃう,1214
ほうが/する,1210
かめ/する,1210
あたし/する,1210
亀/する,1201
左側/する,1192
右側/する,1192
よう/行く,1187
そこ/いる,1186
ハモ/する,1182
マリン/する,1182
系/する,1182
一/しまう,1179
さん/てる,1178
寄り道/いる,1174
途中/する,1171
くん/いる,1160
っ子/いる,1160
亮/いる,1160
ランナー/いる,1154
一/思う,1152
寝坊/する,1149
夕方/する,1149
達/いる,1148
の/ぐずる,1144
笑/れる,1142
牛/する,1138
日/する,1127
掃除/する,1127
用事/する,1127
休み/する,1127
運転/する,1122
の/進む,1114
の/出す,1105
分/する,1103
制限/する,1103
ハーフ/する,1103
大会/する,1103
笑/くれる,1101
娘/いる,1101
顔/する,1091
甥/する,1091
一緒/する,1091
姪/する,1091
その後/する,1091
最高/する,1091
一/食べる,1087
目/いる,1083
商業/する,1079
その道/する,1079
施設/する,1079
通行止め/いる,1076
感じ/する,1074
最近/いる,1072
朝/なる,1070
マラソン/する,1067
ゲーム/する,1055
課金/する,1055
カメラ/いる,1052
哲学/いる,1052
者/いる,1052
ん/れる,1049
タイミング/する,1040
朝/走る,1039
夢/する,1038
一/行く,1022
女/する,1017
