日/する,13056
記帳/する,12170
日/いる,5917
日/てる,5903
記帳/いる,5506
記帳/てる,5499
日/思う,5464
日/ある,5285
記帳/思う,5098
記帳/ある,4932
日/くる,3504
記帳/くる,3270
よう/する,3203
日/入る,2913
日/買う,2828
記帳/入る,2715
日/なる,2703
日/しとる,2648
記帳/買う,2648
日/見る,2633
日/れる,2566
日/行う,2554
記帳/なる,2517
記帳/しとる,2474
記帳/見る,2461
日/せる,2457
日/もらう,2457
記帳/れる,2395
記帳/行う,2384
日/行く,2365
笑/する,2305
記帳/もらう,2298
記帳/せる,2298
日/話す,2264
記帳/行く,2206
これ/する,2132
記帳/話す,2116
日/くれる,2061
記帳/くれる,1923
日/めくる,1894
記帳/めくる,1762
的/する,1482
よう/てる,1468
よう/いる,1433
日/終わる,1429
日/申す,1429
日/いく,1428
日/折れる,1428
日/伸びる,1428
日/とめる,1426
日/過ぎる,1425
日/書く,1425
日/捲る,1422
日/出迎える,1420
日/押し寄せる,1420
日/歩く,1420
日/出る,1417
日/終える,1411
日/く,1411
日/剥がれる,1379
衣装/する,1365
よう/思う,1365
日/覆う,1362
日/出来る,1362
日/まいる,1362
日/温める,1362
記帳/終わる,1339
記帳/申す,1339
記帳/伸びる,1338
記帳/折れる,1338
記帳/いく,1338
記帳/とめる,1336
記帳/書く,1335
記帳/過ぎる,1335
記帳/捲る,1332
記帳/歩く,1330
記帳/押し寄せる,1330
記帳/出迎える,1330
日/さらう,1328
記帳/出る,1327
年/する,1325
ここ/する,1325
記帳/く,1321
記帳/終える,1321
日/施す,1320
日/めくれる,1320
こと/する,1314
よう/ある,1296
日/残す,1292
おまけ/する,1292
中身/する,1289
記帳/剥がれる,1289
今/する,1287
日/盛り上がる,1287
日/知る,1277
記帳/出来る,1272
記帳/温める,1272
記帳/まいる,1272
記帳/覆う,1272
一/する,1268
日/ビビる,1267
爪/する,1259
名/する,1258
日/塗る,1257
あと/する,1250
日/掛かる,1247
記帳/さらう,1238
スローガン/する,1238
記帳/めくれる,1230
記帳/施す,1230
日/やる,1226
日/かく,1226
日/みる,1226
日/憎める,1215
日/打つ,1204
日/とる,1204
記帳/盛り上がる,1198
記帳/残す,1196
日/整う,1192
記帳/知る,1189
記帳/ビビる,1180
日/編める,1179
記帳/塗る,1171
記帳/掛かる,1162
日/入れる,1160
記帳/やる,1143
記帳/みる,1143
記帳/かく,1143
記帳/憎める,1133
内容/する,1129
日/引き続く,1127
笑/いる,1125
記帳/とる,1123
記帳/打つ,1123
日/漉く,1113
記帳/整う,1112
日/着る,1110
記帳/編める,1100
日/冷える,1084
記帳/入れる,1070
記帳/引き続く,1052
記帳/漉く,1039
記帳/着る,1034
さん/する,1030
用/する,1013
記帳/冷える,1012
去年/する,1003
今日/する,1003
クリスマス/する,1003
さ/する,1003
笑/てる,998
日/頑張る,987
これ/いる,975
味/する,973
今年/する,963
これ/てる,961
笑/思う,956
日/みえる,934
記帳/頑張る,921
日/しまう,914
これ/思う,898
笑/ある,898
よう/くる,897
記帳/みえる,871
日/はがす,862
これ/ある,858
記帳/しまう,850
日/とく,844
日/ちる,808
日/痛める,808
日/与える,808
日/ゆるす,808
日/頼む,808
記帳/はがす,803
日/減る,789
日/すぎる,789
記帳/とく,786
私/する,761
ところ/する,757
ラーメン/する,757
わけ/する,757
記帳/頼む,752
記帳/ゆるす,752
記帳/痛める,752
記帳/与える,752
記帳/ちる,752
日/詰まる,749
そう/する,743
記帳/すぎる,734
記帳/減る,734
よう/買う,734
時/する,733
時間/する,733
日/逃げる,729
日/開ける,729
日/られる,729
