さん/頷く,6851
さん/する,5011
今日/頷く,4821
さん/なる,3648
今日/する,3546
の/頷く,3392
さん/てる,3358
さん/くれる,3194
ちゃん/頷く,2702
わん/頷く,2662
さん/いる,2634
私/頷く,2564
まま/頷く,2548
今日/なる,2539
の/する,2489
こと/頷く,2425
今日/てる,2287
昨日/頷く,2210
今日/くれる,2172
筆/頷く,2165
１/頷く,2073
教室/頷く,1986
ちゃん/する,1973
わん/する,1939
私/する,1886
さ/頷く,1879
まま/する,1873
今日/いる,1866
の/なる,1801
こと/する,1779
日/頷く,1777
の/てる,1660
昨日/する,1642
さん/来る,1641
笑/頷く,1624
甥/頷く,1604
筆/する,1602
さん/うなずく,1600
の/くれる,1590
達/頷く,1577
よう/頷く,1537
目/頷く,1527
最後/頷く,1524
１/する,1506
教室/する,1476
これ/頷く,1430
ちゃん/なる,1394
わん/なる,1390
さ/する,1371
俺/頷く,1365
時間/頷く,1359
遊び/頷く,1339
旦那/頷く,1333
年内/頷く,1324
私/なる,1324
稽古/頷く,1324
万寿/頷く,1324
安心/頷く,1322
まま/なる,1316
の/いる,1305
こころ/頷く,1300
日/する,1298
じゅん/頷く,1265
ちゃん/てる,1262
こと/なる,1255
わん/てる,1246
さん/ひる,1236
さん/買う,1219
アップ/頷く,1209
ちゃん/くれる,1208
わん/くれる,1190
笑/する,1190
プードル/頷く,1185
甥/する,1169
さん/くる,1169
昨日/なる,1165
達/する,1165
私/てる,1159
筆/なる,1154
そう/頷く,1146
まま/てる,1144
本物/頷く,1140
首/頷く,1135
よう/する,1129
私/くれる,1129
最後/する,1123
さん/できる,1122
ん/頷く,1120
こと/てる,1119
今日/来る,1119
まま/くれる,1118
目/する,1101
さん/撮れる,1101
顔/頷く,1100
こと/くれる,1084
今日/うなずく,1080
仕事/頷く,1077
ちゃん/いる,1052
楽しみ/頷く,1050
これ/する,1048
紹介/頷く,1042
筆/てる,1040
昨日/てる,1035
１/なる,1032
教室/なる,1032
話/頷く,1028
彼/頷く,1026
わん/いる,1026
さん/ある,1019
さん/ちる,1019
にし/頷く,1010
さん/やる,1004
筆/くれる,1002
集中/頷く,1002
友達/頷く,998
時間/する,998
私/いる,993
遊び/する,992
俺/する,991
旦那/する,988
あなた/頷く,988
たくさん/頷く,988
年内/する,984
稽古/する,984
万寿/する,984
まま/いる,982
昨日/くれる,981
今日/ひる,980
安心/する,976
さ/なる,974
末/頷く,972
こころ/する,968
ところ/頷く,948
じゅん/する,942
今日/買う,941
くん/頷く,938
こと/いる,938
日/なる,910
本日/頷く,894
アップ/する,891
笑/なる,889
教室/てる,888
１/てる,888
さ/てる,886
１/くれる,879
プードル/する,876
教室/くれる,873
昨日/いる,859
甥/なる,852
さ/くれる,845
達/なる,839
今日/くる,837
そう/する,837
本物/する,836
よう/なる,834
首/する,832
筆/いる,832
ん/する,820
人/頷く,820
の/来る,812
日/てる,805
目/なる,803
甥/てる,799
の/うなずく,798
１/いる,795
今日/できる,791
仕事/する,790
最後/なる,786
帰り/頷く,786
笑/てる,784
顔/する,784
日/くれる,782
教室/いる,777
紹介/する,771
楽しみ/する,771
これ/なる,759
明日/頷く,758
話/する,756
達/てる,756
甥/くれる,756
彼/する,756
目/てる,755
よう/てる,754
うち/頷く,751
笑/くれる,751
今日/撮れる,745
今日/ちる,740
今日/ある,740
集中/する,740
にし/する,737
友達/する,736
体/頷く,732
たくさん/する,730
達/くれる,730
あなた/する,730
みたい/頷く,726
さ/いる,721
さん/寝る,720
よう/くれる,720
会/頷く,719
末/する,715
今日/やる,710
機/頷く,706
俺/なる,706
学校/頷く,698
目/くれる,695
時間/なる,694
みんな/頷く,691
神/頷く,691
くん/する,691
１２月/頷く,691
５/頷く,691
イチゴ/頷く,691
ビーフ/頷く,691
才/頷く,691
ところ/する,691
大粒/頷く,691
去年/頷く,691
涙/頷く,691
寝言/頷く,691
販売/頷く,691
ダンス/頷く,691
披露/頷く,691
自動/頷く,691
パン/頷く,691
シチュー/頷く,691
土産/頷く,691
見知り/頷く,691
ランチ/頷く,691
日/いる,691
一緒/頷く,691
